school_id,school_name,school_city,school_state,team_id,team_full_name,team_school_count,team_group_id,team_group_name,team_group_description,funder,connection_status,address,city,state,county,zipcode,latitude,longitude,database_school_name,database_state_name,lea_name,school_status,data_year,school_year,match_type,has_address_data
060205012708,Citizens of the World Charter School Hollywood,Los Angeles,CA,aOTaxI98eayyek9Vzp1S,Citizens of the World,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1316 North Bronson Ave.,Los Angeles,CA,Los Angeles County,90028.0,34.0948343,-118.3169114,Citizens of the World Charter School Hollywood,CALIFORNIA,Citizens of the World Charter School Hollywood District,active,2023,2023-2024,direct,True
060253114480,Citizens of the World Charter School West Valley,Winnetka,CA,aOTaxI98eayyek9Vzp1S,Citizens of the World,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,7911 Winnetka Ave.,Winnetka,CA,Los Angeles County,91306.0,34.2148631,-118.5720926,Citizens of the World Charter School West Valley,CALIFORNIA,Citizens of the World Charter School West Valley District,active,2023,2023-2024,direct,True
290061203365,Middle School Campus,KANSAS CITY,MO,aOTaxI98eayyek9Vzp1S,Citizens of the World,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3435 BROADWAY BLVD,KANSAS CITY,MO,Jackson County,64111.0,39.0645828,-94.5899768,MIDDLE SCHOOL,MISSOURI,CITIZENS OF THE WORLD CHARTER,active,2023,2023-2024,direct,True
290061203286,Primary Grades Campus,KANSAS CITY,MO,aOTaxI98eayyek9Vzp1S,Citizens of the World,9,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3435 BROADWAY,KANSAS CITY,MO,Jackson County,64111.0,39.0645828,-94.5899768,ELEMENTARY SCHOOL,MISSOURI,CITIZENS OF THE WORLD CHARTER,active,2023,2023-2024,direct,True
290058503101,City Garden Montessori School,ST LOUIS,MO,Vx99ycshhAttiAb8zy3W,City Garden Montessori School,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1618 TOWER GROVE AVE,ST LOUIS,MO,,63110.0,38.6201503,-90.2553491,CITY GARDEN MONTESSORI ECEC,MISSOURI,CITY GARDEN MONTESSORI,active,2023,2023-2024,direct,True
280019401492,Clarksdale Collegiate,CLARKSDALE,MS,DTBKFvTIxD4NnedHseeT,Clarksdale Collegiate,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1012 W 2nd Street,CLARKSDALE,MS,Coahoma County,38614.0,34.2000335,-90.5988793,CLARKSDALE COLLEGIATE,MISSISSIPPI,CLARKSDALE COLLEGIATE DISTRICT,active,2023,2023-2024,direct,True
220023702068,Abramson Sci Academy,New Orleans,LA,qp46ovYhKWFqbtM6q1qd,Collegiate Academies,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5552 Read Blvd,New Orleans,LA,Orleans Parish,70127.0,30.0290758,-89.9715978,Abramson Sci Academy,LOUISIANA,Sci Academy,active,2023,2023-2024,direct,True
220028802448,Collegiate Baton Rouge,Baton Rouge,LA,qp46ovYhKWFqbtM6q1qd,Collegiate Academies,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,282 Lobdell Blvd,Baton Rouge,LA,East Baton Rouge Parish,70806.0,30.4534964,-91.11127,Collegiate Baton Rouge,LOUISIANA,Collegiate Baton Rouge,active,2023,2023-2024,direct,True
220026502334,G W Carver High School,New Orleans,LA,qp46ovYhKWFqbtM6q1qd,Collegiate Academies,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3059 Higgins Blvd,New Orleans,LA,Orleans Parish,70126.0,29.9944514,-90.03696819999999,G W Carver High School,LOUISIANA,G W Carver Collegiate Academy,active,2023,2023-2024,direct,True
220027602433,Livingston Collegiate Academy,New Orleans,LA,qp46ovYhKWFqbtM6q1qd,Collegiate Academies,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,7301 Dwyer Road,New Orleans,LA,Orleans Parish,70126.0,30.0233426,-90.0029388,Livingston Collegiate Academy,LOUISIANA,Livingston Collegiate Academy,active,2023,2023-2024,direct,True
220030902475,Opportunities Academy,New Orleans,LA,qp46ovYhKWFqbtM6q1qd,Collegiate Academies,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2625 Thalia St.,New Orleans,LA,Orleans Parish,70113.0,29.9458843,-90.0849342,Opportunities Academy,LOUISIANA,Opportunities Academy,active,2023,2023-2024,direct,True
220030702461,Rosenwald Collegiate Academy,New Orleans,LA,qp46ovYhKWFqbtM6q1qd,Collegiate Academies,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3575 Baronne St.,New Orleans,LA,Orleans Parish,70115.0,29.9296918,-90.0943759,Walter L. Cohen High School,LOUISIANA,Walter L. Cohen High School,active,2023,2023-2024,direct,True
360118206634,Urban Assembly Charter School for Computer Science,BRONX,NY,MJfKv48DBWqH6BywGXzq,Comp Sci High,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1300 BOYNTON AVE-3RD FL,BRONX,NY,Bronx County,10472.0,40.8325896,-73.8784878,URBAN ASSEMBLY CHARTER SCHOOL FOR COMPUTER SCIENCE,NEW YORK,URBAN ASSEMBLY CHARTER SCHOOL FOR COMPUTER SCIENCE,active,2023,2023-2024,direct,True
360100406101-hs,Coney Island Prep High School,Brooklyn,NY,jgN7g10eYs8qHNy4vQhw,Coney Island Preparatory Public Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,294 Avenue T,Brooklyn,NY,Kings,11223,40.5989263,-73.9742333,Coney Island Prep High School,NEW YORK,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,active,2023,2023-2024,direct,True
360100406101-es,Coney Island Prep Lowe and Upper Elementary School,Brooklyn,NY,jgN7g10eYs8qHNy4vQhw,Coney Island Preparatory Public Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8787 24th Avenue,Brooklyn,NY,Kings,11214,40.594251,-73.99392999999999,Coney Island Prep Lowe and Upper Elementary School,NEW YORK,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,active,2023,2023-2024,direct,True
360100406101-ms,Coney Island Prep Middle School,Brooklyn,NY,jgN7g10eYs8qHNy4vQhw,Coney Island Preparatory Public Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,501 West Avenue,Brooklyn,NY,Kings,11224,40.58263640000001,-73.9720753,Coney Island Prep Middle School,NEW YORK,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,active,2023,2023-2024,direct,True
320000100966,Coral Academy Cadence,Henderson,NV,2DRGEfoUSLgyDRcUvUAl,Coral Academy of Science Las Vegas,7,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,10 Cadence Crest Ave,Henderson,NV,Clark County,89011.0,36.0624595,-114.992684,Coral Academy Cadence,NEVADA,State Sponsored Charter Schools,active,2023,2023-2024,direct,True
320000100908-es,Coral Academy of Science Las Vegas Centennial Hills Campus,Las Vegas,NV,2DRGEfoUSLgyDRcUvUAl,Coral Academy of Science Las Vegas,7,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,7951 Deer Springs Way,Las Vegas,NV,Clark County,89131.0,36.2835085,-115.2686633,Coral Academy Centennial Hills,NEVADA,State Sponsored Charter Schools,active,2023,2023-2024,suffix_mapped,True
320000100922,Coral Academy of Science Las Vegas Eastgate,Henderson,NV,2DRGEfoUSLgyDRcUvUAl,Coral Academy of Science Las Vegas,7,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,7777 Eastgate Rd,Las Vegas,NV,Clark County,89011.0,36.0452034,-115.0211126,Coral Academy Eastgate,NEVADA,State Sponsored Charter Schools,active,2023,2023-2024,direct,True
320000100907-es,Coral Academy of Science Las Vegas Nellis Air Force Base Campus,Las Vegas,NV,2DRGEfoUSLgyDRcUvUAl,Coral Academy of Science Las Vegas,7,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,107 Stafford,Las Vegas,NV,Clark County,89191.0,36.2470055,-115.0623042,Coral Academy Nellis AFB,NEVADA,State Sponsored Charter Schools,active,2023,2023-2024,suffix_mapped,True
320000100742,Coral Academy of Science Las Vegas Sandy Ridge,Henderson,NV,2DRGEfoUSLgyDRcUvUAl,Coral Academy of Science Las Vegas,7,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1051 Sandy Ridge Ave,Henderson,NV,Clark County,89052.0,35.9915332,-115.0929331,Coral Academy Sandy Ridge,NEVADA,State Sponsored Charter Schools,active,2023,2023-2024,direct,True
320000100890,Coral Academy of Science Las Vegas Tamarus,Las Vegas,NV,2DRGEfoUSLgyDRcUvUAl,Coral Academy of Science Las Vegas,7,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8185 Tamarus St,Las Vegas,NV,Clark County,89123.0,36.0413988,-115.132259,Coral Academy Tamarus,NEVADA,State Sponsored Charter Schools,active,2023,2023-2024,direct,True
320000100894,Coral Academy of Science Las Vegas Windmill,Henderson,NV,2DRGEfoUSLgyDRcUvUAl,Coral Academy of Science Las Vegas,7,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2150 Windmill Pkwy,Henderson,NV,Clark County,89074.0,36.0423487,-115.0806849,Coral Academy Windmill,NEVADA,State Sponsored Charter Schools,active,2023,2023-2024,direct,True
110011800778,Dc Wildflower Pcs - the Riverseed School,WASHINGTON,DC,N0xBAaog25v5rFXzFL5G,DC Wildflower Public Charter School,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,913 55TH ST NE,WASHINGTON,DC,,20019.0,38.9002295,-76.92073769999999,DC Wildflower PCS - The Riverseed School,DISTRICT OF COLUMBIA,DC Wildflower PCS,active,2023,2023-2024,direct,True
360096406038-hs,DREAM Charter High School,Bronx,NY,yVZWhgsGNgxWjwcefXXE,DREAM Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,20 Bruckner Boulevard,Bronx,NY,Bronx,10454,40.8072434,-73.9288423,DREAM Charter High School,NEW YORK,DREAM CHARTER SCHOOL,active,2023,2023-2024,direct,True
360096406038-es,DREAM East Harlem Elementary School,New York,NY,yVZWhgsGNgxWjwcefXXE,DREAM Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1991 2nd Avenue,New York,NY,New York,10029,40.7891925,-73.9441631,DREAM East Harlem Elementary School,NEW YORK,DREAM CHARTER SCHOOL,active,2023,2023-2024,direct,True
360096406038-ms,DREAM East Harlem Middle School,New York,NY,yVZWhgsGNgxWjwcefXXE,DREAM Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1991 2nd Avenue,New York,NY,New York,10029,40.7891925,-73.9441631,DREAM East Harlem Middle School,NEW YORK,DREAM CHARTER SCHOOL,active,2023,2023-2024,direct,True
360119606691-es,DREAM Mott Haven Elementary School,Bronx,NY,yVZWhgsGNgxWjwcefXXE,DREAM Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,20 Bruckner Boulevard,Bronx,NY,Bronx,10454,40.8072434,-73.9288423,DREAM Mott Haven Elementary School,NEW YORK,DREAM CHARTER SCHOOL MOTT HAVEN,active,2023,2023-2024,direct,True
360119606691-ms,DREAM Mott Haven Middle School,Bronx,NY,yVZWhgsGNgxWjwcefXXE,DREAM Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,20 Bruckner Boulevard,Bronx,NY,Bronx,10454,40.8072434,-73.9288423,DREAM Mott Haven Middle School,NEW YORK,DREAM CHARTER SCHOOL MOTT HAVEN,active,2023,2023-2024,direct,True
368096806751,Dream Charter School Highbridge,BRONX,NY,yVZWhgsGNgxWjwcefXXE,DREAM Charter School,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,360 E 168TH ST,BRONX,NY,Bronx County,10456.0,40.8327824,-73.91187029999999,DREAM CHARTER SCHOOL HIGHBRIDGE,NEW YORK,DREAM CHARTER SCHOOL HIGHBRIDGE,active,2023,2023-2024,direct,True
060150513832,Da Vinci Communications,El Segundo,CA,17fpuDhgWCAbTQjjpzV0,Da Vinci Schools,4,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,201 N. Douglas,El Segundo,CA,Los Angeles County,90245.0,33.9177328,-118.3839921,Da Vinci Communications,CALIFORNIA,Da Vinci Communications District,active,2023,2023-2024,direct,True
060229313702-es,Da Vinci Connect,Hawthorne,CA,17fpuDhgWCAbTQjjpzV0,Da Vinci Schools,4,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,12501 Isis Ave.,Hawthorne,CA,Los Angeles County,90250.0,33.9193059,-118.3750871,Da Vinci Connect,CALIFORNIA,Da Vinci Connect District,active,2023,2023-2024,suffix_mapped,True
060197312410-hs,Da Vinci Design,El Segundo,CA,17fpuDhgWCAbTQjjpzV0,Da Vinci Schools,4,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,201 North Douglas,El Segundo,CA,Los Angeles County,90245.0,33.9177328,-118.3839921,Da Vinci Design,CALIFORNIA,Da Vinci Design District,active,2023,2023-2024,suffix_mapped,True
060241612208,Da Vinci Science,El Segundo,CA,17fpuDhgWCAbTQjjpzV0,Da Vinci Schools,4,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,201 N. Douglas St.,El Segundo,CA,Los Angeles County,90245.0,33.9177328,-118.3839921,Da Vinci Science,CALIFORNIA,Da Vinci Science District,active,2023,2023-2024,direct,True
120153004426,Dayspring Academy,NEW PORT RICHEY,FL,WAjQ7Hb2oRpHtLSW7pFT,Dayspring Academy,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,9732 LITTLE RD,NEW PORT RICHEY,FL,Pasco County,34654.0,28.2966668,-82.6730946,DAYSPRING ACADEMY,FLORIDA,PASCO,active,2023,2023-2024,direct,True
130585104459-es,DeKalb Brilliance Academy,Decatur,GA,NduXvqD05H9QePaafZ4z,DeKalb Brilliance Academy,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2575A Snapfinger Road,Decatur,GA,DeKalb County,30037.0,33.7044301,-84.2148649,DeKalb Brilliance Academy,GEORGIA,State Specialty Schools II- DeKalb Brilliance Academy,active,2023,2023-2024,suffix_mapped,True
360004204466-hs,Bronx Prep High School BPHS,Bronx,NY,EIYvNIh0Ejlf4dGYAA7i,Democracy Prep Public Schools,17,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3872 Third Ave,Bronx,NY,Bronx,10457,40.8391702,-73.90004979999999,Bronx Prep High School BPHS,NEW YORK,BRONX PREPARATORY CHARTER SCHOOL,active,2023,2023-2024,direct,True
360004204466-ms,Bronx Prep Middle School BPMS,Bronx,NY,EIYvNIh0Ejlf4dGYAA7i,Democracy Prep Public Schools,17,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3872 Third Ave,Bronx,NY,Bronx,10457,40.8391702,-73.90004979999999,Bronx Prep Middle School BPMS,NEW YORK,BRONX PREPARATORY CHARTER SCHOOL,active,2023,2023-2024,direct,True
360015805847-hs,Democracy Prep Charter High School DPCHS,New York,NY,EIYvNIh0Ejlf4dGYAA7i,Democracy Prep Public Schools,17,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,222 West 134th Street,New York,NY,New York,10030,40.8148226,-73.94594740000001,Democracy Prep Charter High School DPCHS,NEW YORK,DEMOCRACY PREPARATORY CHARTER SCHOOL,active,2023,2023-2024,direct,True
360015805847-ms,Democracy Prep Charter Middle School DPCMS,New York,NY,EIYvNIh0Ejlf4dGYAA7i,Democracy Prep Public Schools,17,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2230 5th Avenue,New York,NY,New York,10037,40.8132857,-73.9377731,Democracy Prep Charter Middle School DPCMS,NEW YORK,DEMOCRACY PREPARATORY CHARTER SCHOOL,active,2023,2023-2024,direct,True
360107806310-es,Democracy Prep Endurance Elementary School DPEES,Bronx,NY,EIYvNIh0Ejlf4dGYAA7i,Democracy Prep Public Schools,17,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1000 Westchester Avenue,Bronx,NY,Bronx,10459,40.8234873,-73.893377,Democracy Prep Endurance Elementary School DPEES,NEW YORK,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360107806310-hs,Democracy Prep Endurance High School DPEHS,Bronx,NY,EIYvNIh0Ejlf4dGYAA7i,Democracy Prep Public Schools,17,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1000 Westchester Avenue,Bronx,NY,Bronx,10459,40.8234873,-73.893377,Democracy Prep Endurance High School DPEHS,NEW YORK,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,active,2023,2023-2024,direct,True
360101006183-es,Democracy Prep Harlem Elementary School DPHES,New York,NY,EIYvNIh0Ejlf4dGYAA7i,Democracy Prep Public Schools,17,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2005 Madison Avenue,New York,NY,New York,10035,40.80706259999999,-73.9388293,Democracy Prep Harlem Elementary School DPHES,NEW YORK,DEMOCRACY PREP HARLEM CHARTER SCHOOL,active,2023,2023-2024,direct,True
360101006183-hs,Democracy Prep Harlem High School DPHHS,New York,NY,EIYvNIh0Ejlf4dGYAA7i,Democracy Prep Public Schools,17,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,212 West 120th Street,New York,NY,New York,10027,40.805957,-73.9519172,Democracy Prep Harlem High School DPHHS,NEW YORK,DEMOCRACY PREP HARLEM CHARTER SCHOOL,active,2023,2023-2024,direct,True
